602301;250;UNIV2;Universidades B1;-763144580;32201524;-76,52905;3,36709
502301;254;UNIV2;Universidades B1;-763144580;32201524;-76,52905;3,36709
502303;254;UNIV4;Universidades B2;-763145822;32201860;-76,529395;3,36718333
602303;248;UNIV4;Universidades B2;-763145822;32201860;-76,529395;3,36718333
602304;250;UNIVCOM1;Universidades C1;-763141559;32159601;-76,52821083;3,36655583
502304;254;UNIVCOM1;Universidades C1;-763141559;32159601;-76,52821083;3,36655583
602314;250;UNIVCOM9;Universidades C2;-763140310;32159188;-76,52786389;3,36644111
502314;254;UNIVCOM9;Universidades C2;-763140310;32159188;-76,52786389;3,36644111
602310;250;UNIVCOM5;Universidades C3;-763140946;32159559;-76,52804056;3,36654417
502310;254;UNIVCOM5;Universidades C3;-763140946;32159559;-76,52804056;3,36654417
602312;250;UNIVCOM7;Universidades C4;-763141590;32159943;-76,52821944;3,36665083
502312;254;UNIVCOM7;Universidades C4;-763141590;32159943;-76,52821944;3,36665083
602305;250;UNIVCOM2;Universidades D1;-763142073;32159121;-76,52835361;3,3664225
502305;254;UNIVCOM2;Universidades D1;-763142073;32159121;-76,52835361;3,3664225
602313;250;UNIVCOM8;Universidades D2;-763141491;32158889;-76,52819194;3,36635806
502313;254;UNIVCOM8;Universidades D2;-763141491;32158889;-76,52819194;3,36635806
602309;250;UNIVCOM4;Universidades D3;-763140938;32158663;-76,52803833;3,36629528
502309;254;UNIVCOM4;Universidades D3;-763140938;32158663;-76,52803833;3,36629528
602315;250;UNIVCO10;Universidades D4;-763140216;32158371;-76,52783778;3,36621417
502315;254;UNIVCO10;Universidades D4;-763140216;32158371;-76,52783778;3,36621417
602311;250;UNIVCOM6;Universidades D5;-763139569;32158122;-76,52765806;3,366145
502311;254;UNIVCOM6;Universidades D5;-763139569;32158122;-76,52765806;3,366145
502350;254;VERSALL1;Versalles A1;-763137908;32739732;-76,52719667;3,46103667
502351;254;VERSALL2;Versalles B1;-763136852;32740656;-76,52690333;3,46129333
502801;254;VLNUEVA1;Villa Nueva A1;-763036846;32555786;-76,510235;3,43216278
502800;254;VLNUEVA2;Villa Nueva B1;-763036519;32555470;-76,51014417;3,432075
501150;254;VICOL1;Villacolombia A1;-762956280;32638262;-76,49896667;3,44396167
501151;248;VICOL2;Villacolombia B1;-762955344;32637536;-76,49870667;3,44376
502500;254;VIPASA1;Vipasa A1;-763101410;32842942;-76,51705833;3,478595
502501;254;VIPASA2;Vipasa B1;-763100792;32843512;-76,51688667;3,47875333
